k1,k2,k3,t1,t2,t3,loop,cost,accuracy
-1,-1,0,0,0,0,0,4.617064878048782,72.5609756097561
-1,-1,3,0,0,2,9,16.212388097560982,77.07317073170732
-1,-1,3,0,0,4,9,19.208574536585367,78.17073170731707
-1,-1,5,0,0,2,9,26.96174102439025,78.65853658536585
-1,-1,5,0,0,4,9,31.966636390243902,80.42682926829269
-1,-1,10,0,0,2,9,53.97378585365854,80.54878048780488
-1,-1,10,0,0,4,9,63.85801453658537,82.2560975609756
-1,0,-1,0,0,0,0,1.5004670731707315,64.63414634146342
-1,1,0,0,2,0,0,3.467533719512197,72.5609756097561
-1,1,0,0,4,0,0,4.01424963414634,73.17073170731707
-1,1,3,0,2,2,9,7.626532841463417,75.79268292682927
-1,1,3,0,2,4,9,8.69197137804878,75.79268292682927
-1,1,3,0,4,2,9,8.160500024390242,74.6951219512195
-1,1,3,0,4,4,9,9.278735341463413,74.7560975609756
-1,1,5,0,2,2,9,11.46972625609756,76.70731707317073
-1,1,5,0,2,4,9,13.271814402439027,76.64634146341463
-1,1,5,0,4,2,9,11.99786826829268,75.48780487804878
-1,1,5,0,4,4,9,13.88513719512195,75.48780487804878
-1,1,10,0,2,2,9,21.147432890243905,78.17073170731707
-1,1,10,0,2,4,9,24.721187475609756,78.29268292682927
-1,1,10,0,4,2,9,21.70914368292683,76.89024390243902
-1,1,10,0,4,4,9,25.442090804878045,76.82926829268293
-1,3,-1,0,2,0,9,4.962526006097562,69.6341463414634
-1,3,-1,0,4,0,9,5.918925762195121,72.07317073170731
-1,3,0,0,2,0,9,7.159775469512198,73.59756097560975
-1,3,0,0,4,0,9,7.981813713414634,75.85365853658537
-1,3,3,0,2,2,9,12.764416591463414,76.52439024390245
-1,3,3,0,2,4,9,14.244121030487804,76.58536585365854
-1,3,3,0,4,2,9,13.25081639634146,78.17073170731707
-1,3,3,0,4,4,9,14.718537274390243,78.35365853658537
-1,3,5,0,2,2,9,17.903599420731712,77.25609756097562
-1,3,5,0,2,4,9,20.346962347560975,77.5
-1,3,5,0,4,2,9,18.120103762195125,78.78048780487805
-1,3,5,0,4,4,9,20.571056689024395,78.96341463414635
-1,3,10,0,2,2,9,30.89015112804878,78.59756097560975
-1,3,10,0,2,4,9,35.68748776219512,78.90243902439025
-1,3,10,0,4,2,9,30.336794981707314,79.8170731707317
-1,3,10,0,4,4,9,35.13266298170732,80.12195121951218
-1,5,-1,0,2,0,9,8.283633323170731,72.1951219512195
-1,5,-1,0,4,0,9,9.89207368902439,75.42682926829268
-1,5,0,0,2,0,9,9.891528542682927,74.32926829268293
-1,5,0,0,4,0,9,11.596676615853658,77.3780487804878
-1,5,3,0,2,2,9,13.95711512804878,76.46341463414635
-1,5,3,0,2,4,9,15.063946932926834,76.40243902439025
-1,5,3,0,4,2,9,15.992557786585362,79.26829268292683
-1,5,3,0,4,4,9,17.274292810975606,79.32926829268293
-1,5,5,0,2,2,9,17.691012542682923,77.01219512195122
-1,5,5,0,2,4,9,19.509218640243905,77.13414634146342
-1,5,5,0,4,2,9,20.038731249999998,79.75609756097562
-1,5,5,0,4,4,9,22.190588810975612,79.9390243902439
-1,5,10,0,2,2,9,27.123161079268296,78.17073170731707
-1,5,10,0,2,4,9,30.676860786585365,78.29268292682927
-1,5,10,0,4,2,9,30.17542925,80.97560975609757
-1,5,10,0,4,4,9,34.36041949390244,81.09756097560975
-1,10,-1,0,2,0,9,16.524386310975608,75.3048780487805
-1,10,-1,0,4,0,9,19.744101402439025,78.78048780487805
-1,10,0,0,2,0,9,17.931967237804884,75.42682926829268
-1,10,0,0,4,0,9,21.361795743902444,78.53658536585367
-1,10,3,0,2,2,9,21.503006701219515,77.13414634146342
-1,10,3,0,2,4,9,22.494248359756092,77.13414634146342
-1,10,3,0,4,2,9,25.540232670731708,80.60975609756098
-1,10,3,0,4,4,9,26.79015140243903,80.60975609756098
-1,10,5,0,2,2,9,24.782170554878046,77.5609756097561
-1,10,5,0,2,4,9,26.425337676829265,77.6219512195122
-1,10,5,0,4,2,9,29.38258686585366,80.97560975609757
-1,10,5,0,4,4,9,31.463468670731707,81.03658536585365
-1,10,10,0,2,2,9,33.01579021341463,78.59756097560975
-1,10,10,0,2,4,9,36.218794896341464,78.71951219512195
-1,10,10,0,4,2,9,39.04798906097561,81.95121951219512
-1,10,10,0,4,4,9,43.09747003658537,81.76829268292684
0,-1,-1,0,0,0,0,0.44146621951219545,56.70731707317073
1,-1,0,2,0,0,0,2.456541158536585,70.73170731707317
1,-1,0,4,0,0,0,2.5234293292682923,69.51219512195121
1,-1,3,2,0,2,9,7.276326914634146,73.90243902439025
1,-1,3,2,0,4,9,8.532971743902438,74.26829268292683
1,-1,3,4,0,2,9,7.400146256097562,72.4390243902439
1,-1,3,4,0,4,9,8.69010069512195,72.5609756097561
1,-1,5,2,0,2,9,11.749465646341461,74.6951219512195
1,-1,5,2,0,4,9,13.865656378048781,75.54878048780488
1,-1,5,4,0,2,9,11.917097182926828,73.10975609756098
1,-1,5,4,0,4,9,14.09816698780488,73.65853658536585
1,-1,10,2,0,2,9,23.001474036585368,75.91463414634147
1,-1,10,2,0,4,9,27.18829081707317,77.07317073170732
1,-1,10,4,0,2,9,23.26235767073171,74.26829268292683
1,-1,10,4,0,4,9,27.579833524390242,74.9390243902439
1,0,-1,2,0,0,0,1.1556129268292679,67.6829268292683
1,0,-1,4,0,0,0,1.2470991463414638,66.46341463414635
1,1,-1,2,2,0,0,1.2740559146341457,67.6829268292683
1,1,-1,2,4,0,0,1.401054695121951,67.6829268292683
1,1,-1,4,2,0,0,1.3648122560975608,66.46341463414635
1,1,-1,4,4,0,0,1.5743683536585367,66.46341463414635
1,1,0,2,2,0,0,2.405397865853658,71.34146341463415
1,1,0,2,4,0,0,2.412684451219512,70.73170731707317
1,1,0,4,2,0,0,2.28980493902439,69.51219512195121
1,1,0,4,4,0,0,2.570941524390244,70.1219512195122
1,1,3,2,2,2,9,5.178944304878049,72.98780487804878
1,1,3,2,2,4,9,5.928206890243902,72.98780487804878
1,1,3,2,4,2,9,4.832709670731708,71.82926829268293
1,1,3,2,4,4,9,5.509379768292682,71.82926829268293
1,1,3,4,2,2,9,4.568952353658537,71.46341463414633
1,1,3,4,2,4,9,5.190295670731707,71.34146341463415
1,1,3,4,4,2,9,4.979032548780489,71.03658536585365
1,1,3,4,4,4,9,5.673733524390243,70.97560975609755
1,1,5,2,2,2,9,7.740279280487803,73.59756097560975
1,1,5,2,2,4,9,9.012844597560974,73.59756097560975
1,1,5,2,4,2,9,7.067872109756096,72.2560975609756
1,1,5,2,4,4,9,8.219367670731707,72.2560975609756
1,1,5,4,2,2,9,6.692844158536584,71.76829268292683
1,1,5,4,2,4,9,7.76038074390244,71.64634146341463
1,1,5,4,4,2,9,7.2238830365853675,71.40243902439025
1,1,5,4,4,4,9,8.409675524390243,71.34146341463415
1,1,10,2,2,2,9,14.255671036585365,74.6951219512195
1,1,10,2,2,4,9,16.762197573170734,74.9390243902439
1,1,10,2,4,2,9,12.79044825609756,73.29268292682927
1,1,10,2,4,4,9,15.047800646341466,73.47560975609755
1,1,10,4,2,2,9,12.07685693902439,72.86585365853658
1,1,10,4,2,4,9,14.18023723170732,73.10975609756098
1,1,10,4,4,2,9,12.964378987804878,72.4390243902439
1,1,10,4,4,4,9,15.294151085365856,72.5609756097561
1,3,-1,2,2,0,9,2.604980426829268,69.02439024390243
1,3,-1,2,4,0,9,3.0028045121951212,69.87804878048782
1,3,-1,4,2,0,9,2.699933567073171,67.6829268292683
1,3,-1,4,4,0,9,3.1170791463414633,69.39024390243902
1,3,0,2,2,0,9,3.8405460365853648,71.82926829268293
1,3,0,2,4,0,9,4.108291097560974,72.86585365853658
1,3,0,4,2,0,9,3.816576835365854,70.0609756097561
1,3,0,4,4,0,9,4.285198658536585,71.89024390243902
1,3,3,2,2,2,9,6.96649062195122,73.10975609756098
1,3,3,2,2,4,9,7.790888036585365,73.10975609756098
1,3,3,2,4,2,9,6.913332951219511,73.90243902439025
1,3,3,2,4,4,9,7.681959292682927,73.90243902439025
1,3,3,4,2,2,9,6.663382201219512,71.58536585365853
1,3,3,4,2,4,9,7.425442884146342,71.52439024390243
1,3,3,4,4,2,9,7.2349441707317075,73.10975609756098
1,3,3,4,4,4,9,8.064191780487805,73.17073170731707
1,3,5,2,2,2,9,9.818800280487803,73.53658536585365
1,3,5,2,2,4,9,11.178027353658537,73.71951219512195
1,3,5,2,4,2,9,9.492229829268291,74.14634146341463
1,3,5,2,4,4,9,10.790601146341464,74.26829268292683
1,3,5,4,2,2,9,9.268677469512195,71.89024390243902
1,3,5,4,2,4,9,10.533862591463414,71.95121951219512
1,3,5,4,4,2,9,9.968343829268292,73.23170731707317
1,3,5,4,4,4,9,11.375813682926829,73.29268292682927
1,3,10,2,2,2,9,17.07680257317073,74.51219512195122
1,3,10,2,2,4,9,19.76030569512195,75.0
1,3,10,2,4,2,9,15.995057975609756,74.9390243902439
1,3,10,2,4,4,9,18.54257051219512,75.3048780487805
1,3,10,4,2,2,9,15.901559957317074,72.86585365853658
1,3,10,4,2,4,9,18.397608591463413,73.10975609756098
1,3,10,4,4,2,9,16.848808414634146,74.02439024390245
1,3,10,4,4,4,9,19.616653097560977,74.32926829268293
1,5,-1,2,2,0,9,4.012306951219512,70.42682926829269
1,5,-1,2,4,0,9,4.6770312195121955,71.58536585365853
1,5,-1,4,2,0,9,4.098375853658537,68.90243902439025
1,5,-1,4,4,0,9,4.799780548780489,71.21951219512195
1,5,0,2,2,0,9,5.070945341463414,72.3780487804878
1,5,0,2,4,0,9,5.6910675609756085,73.53658536585365
1,5,0,4,2,0,9,5.024503951219511,70.48780487804878
1,5,0,4,4,0,9,5.8839781097560975,72.74390243902438
1,5,3,2,2,2,9,7.7053047560975605,73.47560975609755
1,5,3,2,2,4,9,8.413124707317074,73.47560975609755
1,5,3,2,4,2,9,8.260621951219512,74.26829268292683
1,5,3,2,4,4,9,8.980228,74.26829268292683
1,5,3,4,2,2,9,7.349290097560976,71.70731707317073
1,5,3,4,2,4,9,7.972213121951218,71.58536585365853
1,5,3,4,4,2,9,8.630558451219512,73.59756097560975
1,5,3,4,4,4,9,9.411205378048782,73.53658536585365
1,5,5,2,2,2,9,10.122664219512195,73.71951219512195
1,5,5,2,2,4,9,11.28381080487805,73.90243902439025
1,5,5,2,4,2,9,10.632626536585365,74.45121951219512
1,5,5,2,4,4,9,11.849544195121954,74.63414634146342
1,5,5,4,2,2,9,9.492101365853658,71.89024390243902
1,5,5,4,2,4,9,10.52146580487805,71.89024390243902
1,5,5,4,4,2,9,11.1779228902439,73.71951219512195
1,5,5,4,4,4,9,12.505926060975609,73.71951219512195
1,5,10,2,2,2,9,16.255927243902438,74.6951219512195
1,5,10,2,2,4,9,18.546428804878047,75.0609756097561
1,5,10,2,4,2,9,16.56399556097561,75.3048780487805
1,5,10,2,4,4,9,18.947749219512193,75.67073170731707
1,5,10,4,2,2,9,14.92550468292683,72.80487804878048
1,5,10,4,2,4,9,16.953355219512197,73.04878048780488
1,5,10,4,4,2,9,17.56539537804878,74.57317073170732
1,5,10,4,4,4,9,20.172159280487808,74.7560975609756
1,10,-1,2,2,0,9,7.496067591463414,72.3780487804878
1,10,-1,2,4,0,9,8.80444292682927,73.71951219512195
1,10,-1,4,2,0,9,7.559923871951217,70.91463414634146
1,10,-1,4,4,0,9,8.941347835365855,73.71951219512195
1,10,0,2,2,0,9,8.47330168902439,73.17073170731707
1,10,0,2,4,0,9,9.754229609756099,74.26829268292683
1,10,0,4,2,0,9,8.396909579268295,71.09756097560975
1,10,0,4,4,0,9,9.988027347560978,73.78048780487805
1,10,3,2,2,2,9,10.91896012804878,73.84146341463415
1,10,3,2,2,4,9,11.588126615853659,73.84146341463415
1,10,3,2,4,2,9,12.154002487804881,75.0
1,10,3,2,4,4,9,12.829870390243903,74.9390243902439
1,10,3,4,2,2,9,10.506411237804876,72.07317073170731
1,10,3,4,2,4,9,11.078512115853659,72.01219512195122
1,10,3,4,4,2,9,12.613710713414637,74.63414634146342
1,10,3,4,4,4,9,13.368551640243902,74.51219512195122
1,10,5,2,2,2,9,13.168722518292684,74.02439024390245
1,10,5,2,2,4,9,14.28076242073171,74.14634146341463
1,10,5,2,4,2,9,14.373306146341465,75.0
1,10,5,2,4,4,9,15.52005024390244,75.0609756097561
1,10,5,4,2,2,9,12.452980896341463,72.1341463414634
1,10,5,4,2,4,9,13.410653774390244,72.1341463414634
1,10,5,4,4,2,9,15.058258420731711,74.63414634146342
1,10,5,4,4,4,9,16.34059817682927,74.45121951219512
1,10,10,2,2,2,9,18.817570762195125,74.8170731707317
1,10,10,2,2,4,9,21.008131152439024,75.1829268292683
1,10,10,2,4,2,9,19.9386643902439,75.73170731707317
1,10,10,2,4,4,9,22.184699658536587,75.85365853658537
1,10,10,4,2,2,9,17.342903189024387,72.86585365853658
1,10,10,4,2,4,9,19.226432652439026,73.10975609756098
1,10,10,4,4,2,9,21.18235173780488,75.2439024390244
1,10,10,4,4,4,9,23.697060664634147,75.1829268292683
3,-1,-1,2,0,0,9,1.4765289939024389,64.26829268292683
3,-1,-1,4,0,0,9,1.7542453231707313,66.58536585365854
3,-1,0,2,0,0,9,3.916226506097561,71.76829268292683
3,-1,0,4,0,0,9,4.028431469512196,73.84146341463415
3,-1,3,2,0,2,9,10.165203091463416,74.9390243902439
3,-1,3,2,0,4,9,11.805000993902437,75.3048780487805
3,-1,3,4,0,2,9,9.919394542682927,76.89024390243902
3,-1,3,4,0,4,9,11.539038835365853,77.3170731707317
3,-1,5,2,0,2,9,15.859566652439026,75.79268292682927
3,-1,5,2,0,4,9,18.610528213414636,76.15853658536585
3,-1,5,4,0,2,9,15.29465722560976,77.6219512195122
3,-1,5,4,0,4,9,18.01050732317073,78.04878048780488
3,-1,10,2,0,2,9,30.273569042682926,77.3170731707317
3,-1,10,2,0,4,9,35.62451904268293,77.6219512195122
3,-1,10,4,0,2,9,28.85696288414634,79.08536585365854
3,-1,10,4,0,4,9,34.149636493902435,79.20731707317074
3,0,-1,2,0,0,9,2.295869817073171,66.46341463414635
3,0,-1,4,0,0,9,2.532242609756098,68.71951219512195
3,1,0,2,2,0,9,3.7449036951219514,71.89024390243902
3,1,0,2,4,0,9,3.9804686524390234,72.01219512195122
3,1,0,4,2,0,9,3.8987891036585354,73.35365853658537
3,1,0,4,4,0,9,4.251798670731707,74.26829268292683
3,1,3,2,2,2,9,7.0271405731707315,73.84146341463415
3,1,3,2,2,4,9,7.849970621951219,73.84146341463415
3,1,3,2,4,2,9,7.116644310975609,73.17073170731707
3,1,3,2,4,4,9,7.935821286585365,73.23170731707317
3,1,3,4,2,2,9,6.96712373780488,75.42682926829268
3,1,3,4,2,4,9,7.7685413475609755,75.42682926829268
3,1,3,4,4,2,9,7.4507923780487815,75.3048780487805
3,1,3,4,4,4,9,8.33760057317073,75.36585365853658
3,1,5,2,2,2,9,9.995287207317073,74.39024390243902
3,1,5,2,2,4,9,11.399708719512194,74.14634146341463
3,1,5,2,4,2,9,9.94617162804878,73.53658536585365
3,1,5,2,4,4,9,11.341781335365855,73.35365853658537
3,1,5,4,2,2,9,9.764686664634148,75.79268292682927
3,1,5,4,2,4,9,11.128319640243904,75.54878048780488
3,1,5,4,4,2,9,10.355244719512193,75.73170731707317
3,1,5,4,4,4,9,11.858891597560978,75.54878048780488
3,1,10,2,2,2,9,17.563504524390243,75.73170731707317
3,1,10,2,2,4,9,20.309665256097563,75.60975609756098
3,1,10,2,4,2,9,17.22395728658537,74.8780487804878
3,1,10,2,4,4,9,19.945077189024392,74.63414634146342
3,1,10,4,2,2,9,16.897571201219513,77.07317073170732
3,1,10,4,2,4,9,19.58209866463415,76.95121951219512
3,1,10,4,4,2,9,17.807637402439024,77.01219512195122
3,1,10,4,4,4,9,20.762393548780487,76.76829268292683
3,3,-1,2,2,0,9,4.175374725609757,69.87804878048782
3,3,-1,2,4,0,9,4.679181158536585,70.79268292682926
3,3,-1,4,2,0,9,4.3167092865853665,72.3170731707317
3,3,-1,4,4,0,9,4.821136115853657,73.41463414634146
3,3,0,2,2,0,9,5.7894777012195116,72.5
3,3,0,2,4,0,9,6.16494525609756,73.53658536585365
3,3,0,4,2,0,9,5.821528603658535,74.57317073170732
3,3,0,4,4,0,9,6.3232156280487795,75.79268292682927
3,3,3,2,2,2,9,9.94351555487805,74.63414634146342
3,3,3,2,2,4,9,11.047422432926831,74.63414634146342
3,3,3,2,4,2,9,9.997549695121954,75.3048780487805
3,3,3,2,4,4,9,11.055336524390244,75.36585365853658
3,3,3,4,2,2,9,9.717407725609757,76.52439024390245
3,3,3,4,2,4,9,10.78668445731707,76.58536585365854
3,3,3,4,4,2,9,10.224648408536586,77.3170731707317
3,3,3,4,4,4,9,11.34793138414634,77.5
3,3,5,2,2,2,9,13.692123993902438,75.1829268292683
3,3,5,2,2,4,9,15.514563213414638,75.1829268292683
3,3,5,2,4,2,9,13.47142481707317,75.73170731707317
