k1,k2,k3,t1,t2,t3,loop,cost,accuracy
3,3,5,4,2,2,9,16.557560219512197,78.71951219512195
3,3,5,4,2,4,9,18.807470707317076,78.96341463414635
3,3,5,4,4,2,9,19.88807606707317,80.42682926829269
3,3,5,4,4,4,9,22.758305530487803,80.67073170731706
3,3,10,2,2,2,9,25.726832890243898,77.01219512195122
3,3,10,2,2,4,9,29.818447621951222,77.19512195121952
3,3,10,2,4,2,9,29.05147453658536,78.29268292682927
3,3,10,2,4,4,9,33.8041967804878,78.29268292682927
3,3,10,4,2,2,9,28.037256268292683,79.9390243902439
3,3,10,4,2,4,9,32.44750290243903,80.06097560975608
3,3,10,4,4,2,9,34.043981432926834,81.70731707317073
3,3,10,4,4,4,9,39.667566701219506,81.76829268292683
3,5,-1,2,2,0,9,6.3025272560975605,71.95121951219512
3,5,-1,2,4,0,9,7.2257662195121934,73.35365853658537
3,5,-1,4,2,0,9,7.422826969512195,73.90243902439025
3,5,-1,4,4,0,9,8.547670414634146,75.91463414634147
3,5,0,2,2,0,9,8.224994036585366,72.6829268292683
3,5,0,2,4,0,9,9.329023097560977,72.86585365853658
3,5,0,4,2,0,9,9.47628604268293,75.42682926829268
3,5,0,4,4,0,9,10.985973341463414,76.28048780487805
3,5,3,2,2,2,9,13.205354573170737,75.0609756097561
3,5,3,2,2,4,9,14.556559695121951,75.1829268292683
3,5,3,2,4,2,9,14.805411731707316,75.79268292682927
3,5,3,2,4,4,9,16.317685292682924,75.97560975609755
3,5,3,4,2,2,9,14.817856530487807,78.10975609756098
3,5,3,4,2,4,9,16.26992843292683,78.29268292682927
3,5,3,4,4,2,9,17.34429529268293,79.39024390243902
3,5,3,4,4,4,9,19.12535358536585,79.69512195121952
3,5,5,2,2,2,9,17.71214847560976,75.60975609756098
3,5,5,2,2,4,9,19.954074036585368,75.91463414634147
3,5,5,2,4,2,9,19.796311878048783,76.64634146341463
3,5,5,2,4,4,9,22.325756512195124,76.82926829268293
3,5,5,4,2,2,9,19.649588823170735,78.78048780487805
3,5,5,4,2,4,9,22.05860545731708,79.14634146341464
3,5,5,4,4,2,9,23.15073168292683,80.54878048780488
3,5,5,4,4,4,9,26.126826219512196,80.91463414634147
3,5,10,2,2,2,9,29.1442435,77.01219512195122
3,5,10,2,2,4,9,33.5057907195122,77.19512195121952
3,5,10,2,4,2,9,32.42581270731707,78.10975609756098
3,5,10,2,4,4,9,37.35040217073171,78.04878048780488
3,5,10,4,2,2,9,31.928604432926832,80.18292682926831
3,5,10,4,2,4,9,36.639785310975604,80.2439024390244
3,5,10,4,4,2,9,37.85979378048781,81.89024390243902
3,5,10,4,4,4,9,43.68858056097561,81.76829268292684
3,10,-1,2,2,0,9,11.14235670731707,74.51219512195122
3,10,-1,2,4,0,9,12.96364573170732,76.09756097560975
3,10,-1,4,2,0,9,13.074049682926827,76.64634146341463
3,10,-1,4,4,0,9,15.310712304878045,78.71951219512195
3,10,0,2,2,0,9,12.966536073170733,73.53658536585365
3,10,0,2,4,0,9,15.083353780487814,73.04878048780488
3,10,0,4,2,0,9,14.97702929268293,76.21951219512195
3,10,0,4,4,0,9,17.817535036585372,76.15853658536585
3,10,3,2,2,2,9,17.733858268292682,75.73170731707317
3,10,3,2,2,4,9,19.044706804878047,75.67073170731707
3,10,3,2,4,2,9,20.59932148780488,75.97560975609755
3,10,3,2,4,4,9,22.107904951219513,76.09756097560975
3,10,3,4,2,2,9,19.9598457804878,78.53658536585367
3,10,3,4,2,4,9,21.33653602439024,78.53658536585367
3,10,3,4,4,2,9,24.363163378048785,79.32926829268293
3,10,3,4,4,4,9,26.181961865853662,79.57317073170732
3,10,5,2,2,2,9,22.06307085365854,76.34146341463415
3,10,5,2,2,4,9,24.25642041463415,76.40243902439025
3,10,5,2,4,2,9,25.6022422195122,76.89024390243902
3,10,5,2,4,4,9,28.126947731707315,76.95121951219512
3,10,5,4,2,2,9,24.474266707317067,79.26829268292683
3,10,5,4,2,4,9,26.776036024390244,79.32926829268293
3,10,5,4,4,2,9,30.314402158536584,80.54878048780488
3,10,5,4,4,4,9,33.35565962195122,80.73170731707317
3,10,10,2,2,2,9,33.033730902439025,77.4390243902439
3,10,10,2,2,4,9,37.283760658536586,77.3780487804878
3,10,10,2,4,2,9,38.2750986097561,78.47560975609757
3,10,10,2,4,4,9,43.19567709756098,78.23170731707317
3,10,10,4,2,2,9,35.95935597560975,80.3658536585366
3,10,10,4,2,4,9,40.44276280487804,80.12195121951218
3,10,10,4,4,2,9,45.383995426829266,82.07317073170731
3,10,10,4,4,4,9,51.34663771951219,81.70731707317073
5,-1,-1,2,0,0,9,2.463045158536586,67.7439024390244
5,-1,-1,4,0,0,9,2.9219098475609755,70.60975609756098
5,-1,0,2,0,0,9,5.250302963414634,71.95121951219512
5,-1,0,4,0,0,9,6.075486969512195,73.71951219512195
5,-1,3,2,0,2,9,12.34752067073171,75.54878048780488
5,-1,3,2,0,4,9,14.227434085365854,75.97560975609755
5,-1,3,4,0,2,9,14.211460969512194,77.8658536585366
5,-1,3,4,0,4,9,16.414029603658538,78.35365853658537
5,-1,5,2,0,2,9,18.860937792682936,76.40243902439025
5,-1,5,2,0,4,9,22.006678085365856,77.07317073170732
5,-1,5,4,0,2,9,21.668901310975617,79.20731707317074
5,-1,5,4,0,4,9,25.355333457317073,80.12195121951218
5,-1,10,2,0,2,9,35.21807891463415,77.92682926829269
5,-1,10,2,0,4,9,41.37333442682927,78.41463414634147
5,-1,10,4,0,2,9,40.42301379878049,80.97560975609757
5,-1,10,4,0,4,9,47.665539896341464,81.82926829268294
5,0,-1,2,0,0,9,3.391940676829271,65.97560975609757
5,0,-1,4,0,0,9,3.986140975609756,66.64634146341464
5,1,0,2,2,0,9,4.94287157317073,71.89024390243902
5,1,0,2,4,0,9,5.723649981707316,71.76829268292683
5,1,0,4,2,0,9,5.655047932926827,73.17073170731707
5,1,0,4,4,0,9,6.7327750121951215,72.6829268292683
5,1,3,2,2,2,9,8.424855036585367,74.08536585365853
5,1,3,2,2,4,9,9.32088230487805,74.14634146341463
5,1,3,2,4,2,9,10.414553835365858,74.8780487804878
5,1,3,2,4,4,9,11.653056713414635,75.0
5,1,3,4,2,2,9,9.341813298780488,75.91463414634147
5,1,3,4,2,4,9,10.301164615853658,75.91463414634147
5,1,3,4,4,2,9,12.21149618292683,76.46341463414635
5,1,3,4,4,4,9,13.704072768292683,76.58536585365854
5,1,5,2,2,2,9,11.58837937804878,74.63414634146342
5,1,5,2,2,4,9,13.108082500000002,74.57317073170732
5,1,5,2,4,2,9,14.670630908536586,75.67073170731707
5,1,5,2,4,4,9,16.758806518292683,75.79268292682927
5,1,5,4,2,2,9,12.709897396341464,76.76829268292683
5,1,5,4,2,4,9,14.334490615853658,76.70731707317073
5,1,5,4,4,2,9,17.226067256097565,77.7439024390244
5,1,5,4,4,4,9,19.734852280487804,77.92682926829269
5,1,10,2,2,2,9,19.611243865853663,75.91463414634147
5,1,10,2,2,4,9,22.608689134146346,75.91463414634147
5,1,10,2,4,2,9,25.420551542682926,77.13414634146342
5,1,10,2,4,4,9,29.542958225609752,77.25609756097562
5,1,10,4,2,2,9,21.27550242073171,78.10975609756098
5,1,10,4,2,4,9,24.49516807926829,78.17073170731707
5,1,10,4,4,2,9,29.879757353658537,79.51219512195122
5,1,10,4,4,4,9,34.85337945121951,79.69512195121952
5,3,-1,2,2,0,9,5.533325829268294,69.93902439024392
5,3,-1,2,4,0,9,6.11600369512195,70.85365853658536
5,3,-1,4,2,0,9,6.434614207317073,71.89024390243904
5,3,-1,4,4,0,9,7.135812103658537,73.35365853658537
5,3,0,2,2,0,9,7.388568658536588,72.92682926829268
5,3,0,2,4,0,9,8.18803667073171,73.41463414634146
5,3,0,4,2,0,9,8.359277768292683,75.2439024390244
5,3,0,4,4,0,9,9.535498591463416,75.67073170731707
5,3,3,2,2,2,9,12.193754463414637,75.54878048780488
5,3,3,2,2,4,9,13.496309536585366,75.67073170731707
5,3,3,2,4,2,9,13.586600036585365,76.40243902439025
5,3,3,2,4,4,9,15.081879402439021,76.58536585365854
5,3,3,4,2,2,9,13.373244109756097,77.92682926829269
5,3,3,4,2,4,9,14.73508757317073,78.04878048780488
5,3,3,4,4,2,9,15.81552629878049,78.90243902439025
5,3,3,4,4,4,9,17.573432006097562,79.14634146341464
5,3,5,2,2,2,9,16.565569780487813,76.03658536585365
5,3,5,2,2,4,9,18.72827548780488,76.34146341463415
5,3,5,2,4,2,9,18.51956935365854,77.07317073170732
5,3,5,2,4,4,9,21.02810754878049,77.25609756097562
5,3,5,4,2,2,9,17.926466597560974,78.53658536585367
5,3,5,4,2,4,9,20.191680500000004,78.90243902439025
5,3,5,4,4,2,9,21.55638015243903,80.0
5,3,5,4,4,4,9,24.502818152439026,80.3658536585366
5,3,10,2,2,2,9,27.61712812195122,77.13414634146342
5,3,10,2,2,4,9,31.84041392682927,77.3780487804878
5,3,10,2,4,2,9,30.95108842682927,78.29268292682927
5,3,10,2,4,4,9,35.84203506097561,78.35365853658537
5,3,10,4,2,2,9,29.45909518292683,79.8780487804878
5,3,10,4,2,4,9,33.892938695121956,80.18292682926828
5,3,10,4,4,2,9,36.021969859756105,81.40243902439025
5,3,10,4,4,4,9,41.79103629878048,81.70731707317073
5,5,-1,2,2,0,9,7.597473664634147,71.82926829268293
5,5,-1,2,4,0,9,8.573036774390244,73.10975609756098
5,5,-1,4,2,0,9,8.801900670731706,73.90243902439025
5,5,-1,4,4,0,9,9.976619115853659,75.85365853658537
5,5,0,2,2,0,9,9.605627225609757,72.74390243902438
5,5,0,2,4,0,9,10.77472916463415,73.10975609756098
5,5,0,4,2,0,9,10.881610036585364,75.2439024390244
5,5,0,4,4,0,9,12.506828920731708,75.73170731707317
5,5,3,2,2,2,9,14.778502250000003,75.42682926829268
5,5,3,2,2,4,9,16.17945581097561,75.60975609756098
5,5,3,2,4,2,9,16.47620140853659,76.15853658536585
5,5,3,2,4,4,9,18.045924481707317,76.40243902439025
5,5,3,4,2,2,9,16.295057207317075,77.98780487804878
5,5,3,4,2,4,9,17.768010865853658,78.17073170731707
5,5,3,4,4,2,9,19.094936579268293,78.96341463414635
5,5,3,4,4,4,9,20.941528042682926,79.26829268292683
5,5,5,2,2,2,9,19.476230932926832,75.97560975609755
5,5,5,2,2,4,9,21.79937566463415,76.40243902439025
5,5,5,2,4,2,9,21.6862365792683,76.95121951219512
5,5,5,2,4,4,9,24.31236423780488,77.3170731707317
5,5,5,4,2,2,9,21.19919686585366,78.59756097560975
5,5,5,4,2,4,9,23.644460378048784,79.08536585365854
5,5,5,4,4,2,9,25.129011262195124,80.18292682926828
5,5,5,4,4,4,9,28.217536530487806,80.67073170731706
