k1,k2,k3,t1,t2,t3,loop,cost,accuracy
-1,-1,0,0,0,0,0,4.617064878048782,72.5609756097561
-1,-1,3,0,0,2,9,16.212388097560982,77.07317073170732
-1,-1,3,0,0,4,9,19.208574536585367,78.17073170731707
-1,-1,5,0,0,2,9,26.96174102439025,78.65853658536585
-1,-1,5,0,0,4,9,31.966636390243902,80.42682926829269
-1,-1,10,0,0,2,9,53.97378585365854,80.54878048780488
-1,-1,10,0,0,4,9,63.85801453658537,82.2560975609756
-1,0,-1,0,0,0,0,1.5004670731707315,64.63414634146342
-1,1,0,0,2,0,0,3.467533719512197,72.5609756097561
-1,1,0,0,4,0,0,3.9783359756097547,73.17073170731707
-1,1,3,0,2,2,9,7.626532841463417,75.79268292682927
-1,1,3,0,2,4,9,8.69197137804878,75.79268292682927
-1,1,3,0,4,2,9,7.997530999999999,74.6951219512195
-1,1,3,0,4,4,9,9.057317146341461,74.7560975609756
-1,1,5,0,2,2,9,11.46972625609756,76.70731707317073
-1,1,5,0,2,4,9,13.271814402439027,76.64634146341463
-1,1,5,0,4,2,9,11.727738317073168,75.48780487804878
-1,1,5,0,4,4,9,13.518669780487805,75.48780487804878
-1,1,10,0,2,2,9,21.147432890243905,78.17073170731707
-1,1,10,0,2,4,9,24.721187475609756,78.29268292682927
-1,1,10,0,4,2,9,21.18202743902439,76.89024390243902
-1,1,10,0,4,4,9,24.72385465853658,76.89024390243902
-1,3,-1,0,2,0,9,4.962526006097562,69.6341463414634
-1,3,-1,0,4,0,9,5.918925762195121,72.07317073170731
-1,3,0,0,2,0,9,6.344794591463415,73.65853658536585
-1,3,0,0,4,0,9,7.419511957317074,75.91463414634147
-1,3,3,0,2,2,9,9.900617030487807,75.48780487804878
-1,3,3,0,2,4,9,10.862436640243903,75.48780487804878
-1,3,3,0,4,2,9,11.289079079268292,77.7439024390244
-1,3,3,0,4,4,9,12.416891371951218,77.8048780487805
-1,3,5,0,2,2,9,13.107620347560976,76.03658536585365
-1,3,5,0,2,4,9,14.675183664634147,76.03658536585365
-1,3,5,0,4,2,9,14.825562445121953,78.10975609756098
-1,3,5,0,4,4,9,16.70218068902439,78.04878048780488
-1,3,10,0,2,2,9,21.291849469512197,77.13414634146342
-1,3,10,0,2,4,9,24.361652737804878,77.19512195121952
-1,3,10,0,4,2,9,23.775924932926827,79.20731707317074
-1,3,10,0,4,4,9,27.443585713414635,79.26829268292683
-1,5,-1,0,2,0,9,8.283633323170731,72.1951219512195
-1,5,-1,0,4,0,9,9.89207368902439,75.42682926829268
-1,5,0,0,2,0,9,9.46321805487805,74.63414634146342
-1,5,0,0,4,0,9,11.145287591463411,77.8658536585366
-1,5,3,0,2,2,9,12.459824103658535,76.52439024390245
-1,5,3,0,2,4,9,13.27403981097561,76.46341463414635
-1,5,3,0,4,2,9,14.396621445121948,79.32926829268293
-1,5,3,0,4,4,9,15.374484957317069,79.26829268292683
-1,5,5,0,2,2,9,15.16170366463415,76.76829268292683
-1,5,5,0,2,4,9,16.487979030487807,76.76829268292683
-1,5,5,0,4,2,9,17.36548388414634,79.51219512195122
-1,5,5,0,4,4,9,19.006145689024393,79.45121951219512
-1,5,10,0,2,2,9,22.041279664634146,77.8658536585366
-1,5,10,0,2,4,9,24.63116044512195,77.8048780487805
-1,5,10,0,4,2,9,24.87873232317073,80.48780487804879
-1,5,10,0,4,4,9,28.05604207926829,80.3048780487805
-1,10,-1,0,2,0,9,16.524386310975608,75.3048780487805
-1,10,-1,0,4,0,9,19.744101402439025,78.78048780487805
-1,10,0,0,2,0,9,17.61666753048781,75.97560975609755
-1,10,0,0,4,0,9,20.890808475609763,79.32926829268293
-1,10,3,0,2,2,9,20.3288275304878,77.5
-1,10,3,0,2,4,9,21.0731535304878,77.5
-1,10,3,0,4,2,9,23.86623657317073,80.85365853658537
-1,10,3,0,4,4,9,24.78310857317073,80.85365853658537
-1,10,5,0,2,2,9,22.82601157926829,77.6829268292683
-1,10,5,0,2,4,9,24.032130457317077,77.6219512195122
-1,10,5,0,4,2,9,26.587146670731705,81.03658536585365
-1,10,5,0,4,4,9,28.122634524390243,80.85365853658537
-1,10,10,0,2,2,9,29.120799676829268,78.53658536585367
-1,10,10,0,2,4,9,31.474292067073172,78.47560975609757
-1,10,10,0,4,2,9,33.444977012195125,81.82926829268294
-1,10,10,0,4,4,9,36.42541574390244,81.46341463414635
0,-1,-1,0,0,0,0,0.44146621951219545,56.70731707317073
1,-1,0,2,0,0,0,2.456541158536585,70.73170731707317
1,-1,0,4,0,0,0,2.494797134146341,69.51219512195121
1,-1,3,2,0,2,9,7.276326914634146,73.90243902439025
1,-1,3,2,0,4,9,8.532971743902438,74.26829268292683
1,-1,3,4,0,2,9,7.303648353658537,72.4390243902439
1,-1,3,4,0,4,9,8.58149581707317,72.5609756097561
1,-1,5,2,0,2,9,11.749465646341461,74.6951219512195
1,-1,5,2,0,4,9,13.865656378048781,75.54878048780488
1,-1,5,4,0,2,9,11.753042109756098,73.10975609756098
1,-1,5,4,0,4,9,13.912748841463415,73.65853658536585
1,-1,10,2,0,2,9,23.001474036585368,75.91463414634147
1,-1,10,2,0,4,9,27.18829081707317,77.07317073170732
1,-1,10,4,0,2,9,22.93678986585366,74.26829268292683
1,-1,10,4,0,4,9,27.212847768292683,74.9390243902439
1,0,-1,2,0,0,0,1.1556129268292679,67.6829268292683
1,0,-1,4,0,0,0,1.2432875609756102,65.85365853658537
1,1,-1,2,2,0,0,1.2740559146341457,67.6829268292683
1,1,-1,2,4,0,0,1.401054695121951,67.6829268292683
1,1,-1,4,2,0,0,1.3594598170731704,65.85365853658537
1,1,-1,4,4,0,0,1.5681238414634149,65.85365853658537
1,1,0,2,2,0,0,2.405397865853658,71.34146341463415
1,1,0,2,4,0,0,2.412684451219512,70.73170731707317
1,1,0,4,2,0,0,2.2844524999999996,68.90243902439023
1,1,0,4,4,0,0,2.5471721341463422,69.51219512195121
1,1,3,2,2,2,9,5.178944304878049,72.98780487804878
1,1,3,2,2,4,9,5.928206890243902,72.98780487804878
1,1,3,2,4,2,9,4.832709670731708,71.82926829268293
1,1,3,2,4,4,9,5.509379768292682,71.82926829268293
1,1,3,4,2,2,9,4.563599914634146,70.85365853658536
1,1,3,4,2,4,9,5.184943231707318,70.73170731707317
1,1,3,4,4,2,9,4.9000968170731705,70.42682926829268
1,1,3,4,4,4,9,5.558563256097561,70.36585365853658
1,1,5,2,2,2,9,7.740279280487803,73.59756097560975
1,1,5,2,2,4,9,9.012844597560974,73.59756097560975
1,1,5,2,4,2,9,7.067872109756096,72.2560975609756
1,1,5,2,4,4,9,8.219367670731707,72.2560975609756
1,1,5,4,2,2,9,6.6874917195121935,71.15853658536585
1,1,5,4,2,4,9,7.755028304878048,71.03658536585365
1,1,5,4,4,2,9,7.0951495,70.79268292682926
1,1,5,4,4,4,9,8.221838719512196,70.73170731707317
1,1,10,2,2,2,9,14.255671036585365,74.6951219512195
1,1,10,2,2,4,9,16.762197573170734,74.9390243902439
1,1,10,2,4,2,9,12.79044825609756,73.29268292682927
1,1,10,2,4,4,9,15.047800646341466,73.47560975609755
1,1,10,4,2,2,9,12.071504500000001,72.2560975609756
1,1,10,4,2,4,9,14.174884792682931,72.5
1,1,10,4,4,2,9,12.717599353658537,71.82926829268293
1,1,10,4,4,4,9,14.932015792682925,71.95121951219512
1,3,-1,2,2,0,9,2.604980426829268,69.02439024390243
1,3,-1,2,4,0,9,3.0028045121951212,69.87804878048782
1,3,-1,4,2,0,9,2.680859420731707,67.5
1,3,-1,4,4,0,9,3.093942012195122,69.14634146341464
1,3,0,2,2,0,9,3.5663927682926824,71.89024390243902
1,3,0,2,4,0,9,3.940200365853658,72.6829268292683
1,3,0,4,2,0,9,3.525891762195122,70.0
1,3,0,4,4,0,9,4.098549475609755,71.58536585365853
1,3,3,2,2,2,9,5.989861256097561,72.74390243902438
1,3,3,2,2,4,9,6.63522106097561,72.74390243902438
1,3,3,2,4,2,9,6.300122658536585,73.35365853658537
1,3,3,2,4,4,9,6.963575048780488,73.29268292682927
1,3,3,4,2,2,9,5.652190152439025,70.97560975609755
1,3,3,4,2,4,9,6.2113942012195125,70.91463414634146
1,3,3,4,4,2,9,6.621736987804877,72.5
1,3,3,4,4,4,9,7.3396769390243914,72.5
1,3,5,2,2,2,9,8.172276280487802,73.17073170731707
1,3,5,2,2,4,9,9.22950774390244,73.29268292682927
1,3,5,2,4,2,9,8.472911341463414,73.53658536585365
1,3,5,2,4,4,9,9.593997536585366,73.53658536585365
1,3,5,4,2,2,9,7.567474201219511,71.21951219512195
1,3,5,4,2,4,9,8.49233112804878,71.21951219512195
1,3,5,4,4,2,9,8.950311963414634,72.6219512195122
1,3,5,4,4,4,9,10.172437719512194,72.6219512195122
1,3,10,2,2,2,9,13.781397353658537,74.02439024390245
1,3,10,2,2,4,9,15.868351158536587,74.45121951219512
1,3,10,2,4,2,9,13.952212560975608,74.26829268292683
1,3,10,2,4,4,9,16.150548073170732,74.57317073170732
1,3,10,4,2,2,9,12.494704737804879,72.07317073170731
1,3,10,4,2,4,9,14.318723664634149,72.3170731707317
1,3,10,4,4,2,9,14.853147524390245,73.47560975609755
1,3,10,4,4,4,9,17.25575893902439,73.71951219512195
1,5,-1,2,2,0,9,4.012306951219512,70.42682926829269
1,5,-1,2,4,0,9,4.6770312195121955,71.58536585365853
1,5,-1,4,2,0,9,4.06707625,68.71951219512195
1,5,-1,4,4,0,9,4.761579542682927,70.97560975609755
1,5,0,2,2,0,9,4.873148707317072,72.6219512195122
1,5,0,2,4,0,9,5.504612731707316,73.59756097560975
1,5,0,4,2,0,9,4.802467030487803,70.67073170731707
1,5,0,4,4,0,9,5.640131298780488,72.74390243902438
1,5,3,2,2,2,9,7.005284609756099,73.65853658536585
1,5,3,2,2,4,9,7.572584658536584,73.59756097560975
1,5,3,2,4,2,9,7.59746575609756,74.20731707317073
1,5,3,2,4,4,9,8.18801712195122,74.14634146341463
1,5,3,4,2,2,9,6.625412250000001,71.58536585365853
1,5,3,4,2,4,9,7.101225030487805,71.52439024390243
1,5,3,4,4,2,9,7.863112713414635,73.35365853658537
1,5,3,4,4,4,9,8.498599347560976,73.29268292682927
1,5,5,2,2,2,9,8.94210451219512,73.84146341463415
1,5,5,2,2,4,9,9.876575439024391,73.96341463414635
1,5,5,2,4,2,9,9.521240731707318,74.20731707317073
1,5,5,2,4,4,9,10.526502292682927,74.26829268292683
1,5,5,4,2,2,9,8.284166640243903,71.70731707317073
1,5,5,4,2,4,9,9.07295893292683,71.70731707317073
1,5,5,4,4,2,9,9.892555298780488,73.35365853658537
1,5,5,4,4,4,9,10.98091193292683,73.35365853658537
1,5,10,2,2,2,9,13.884984024390244,74.8170731707317
1,5,10,2,2,4,9,15.726355048780485,75.0609756097561
1,5,10,2,4,2,9,14.35953868292683,74.9390243902439
1,5,10,2,4,4,9,16.322917414634144,75.1829268292683
1,5,10,4,2,2,9,12.518707859756097,72.5609756097561
1,5,10,4,2,4,9,14.073670542682928,72.80487804878048
1,5,10,4,4,2,9,15.044165981707316,74.14634146341463
1,5,10,4,4,4,9,17.16969920121951,74.26829268292683
1,10,-1,2,2,0,9,7.496067591463414,72.3780487804878
1,10,-1,2,4,0,9,8.80444292682927,73.71951219512195
1,10,-1,4,2,0,9,7.4973206097560965,70.73170731707317
1,10,-1,4,4,0,9,8.86551756097561,73.47560975609755
1,10,0,2,2,0,9,8.297226030487806,73.35365853658537
1,10,0,2,4,0,9,9.544733268292683,74.7560975609756
1,10,0,4,2,0,9,8.193157000000003,71.15853658536585
1,10,0,4,4,0,9,9.688804243902442,74.02439024390245
1,10,3,2,2,2,9,10.242265347560974,73.96341463414635
1,10,3,2,2,4,9,10.75885432317073,73.96341463414635
1,10,3,2,4,2,9,11.405159512195123,75.1219512195122
1,10,3,2,4,4,9,11.947677902439025,75.1219512195122
1,10,3,4,2,2,9,9.907349243902438,72.01219512195122
1,10,3,4,2,4,9,10.35092612195122,72.01219512195122
1,10,3,4,4,2,9,11.767279463414635,74.6951219512195
1,10,3,4,4,4,9,12.375590195121953,74.63414634146342
1,10,5,2,2,2,9,12.031382615853659,74.08536585365853
1,10,5,2,2,4,9,12.883289152439025,74.14634146341463
1,10,5,2,4,2,9,13.12337507317073,75.1219512195122
1,10,5,2,4,4,9,14.052415756097563,75.0609756097561
1,10,5,4,2,2,9,11.483736707317073,72.07317073170731
1,10,5,4,2,4,9,12.221558756097561,72.07317073170731
1,10,5,4,4,2,9,13.681465121951218,74.6951219512195
1,10,5,4,4,4,9,14.726009560975612,74.57317073170732
1,10,10,2,2,2,9,16.539706859756098,74.7560975609756
1,10,10,2,2,4,9,18.213468469512193,75.0
1,10,10,2,4,2,9,17.439863609756095,75.67073170731707
1,10,10,2,4,4,9,19.247419024390243,75.79268292682927
1,10,10,4,2,2,9,15.469646804878048,72.6829268292683
1,10,10,4,2,4,9,16.91846056097561,72.92682926829268
1,10,10,4,4,2,9,18.49037804878049,75.2439024390244
1,10,10,4,4,4,9,20.525769219512195,75.1829268292683
3,-1,-1,2,0,0,9,1.4765289939024389,64.26829268292683
3,-1,-1,4,0,0,9,1.7542453231707313,66.58536585365854
3,-1,0,2,0,0,9,3.150414018292684,71.46341463414633
3,-1,0,4,0,0,9,3.491627176829269,73.53658536585365
3,-1,3,2,0,2,9,7.418992993902441,73.71951219512195
3,-1,3,2,0,4,9,8.548890993902438,73.71951219512195
3,-1,3,4,0,2,9,8.017328201219513,75.85365853658537
3,-1,3,4,0,4,9,9.282957615853658,75.97560975609755
3,-1,5,2,0,2,9,11.334383969512194,74.39024390243902
3,-1,5,2,0,4,9,13.225787286585367,74.32926829268293
3,-1,5,4,0,2,9,12.161924835365856,76.52439024390245
3,-1,5,4,0,4,9,14.300243810975612,76.46341463414635
3,-1,10,2,0,2,9,21.219809774390246,75.85365853658537
3,-1,10,2,0,4,9,24.883694067073172,75.85365853658537
3,-1,10,4,0,2,9,22.602333908536586,77.7439024390244
3,-1,10,4,0,4,9,26.753286396341466,77.5609756097561
3,0,-1,2,0,0,9,2.049446768292683,68.10975609756098
3,0,-1,4,0,0,9,2.3600035548780496,69.93902439024392
3,1,0,2,2,0,9,3.25176456097561,71.95121951219512
3,1,0,2,4,0,9,3.348374731707318,71.82926829268293
3,1,0,4,2,0,9,3.4764073292682927,73.41463414634146
3,1,0,4,4,0,9,3.7731984999999986,74.14634146341463
3,1,3,2,2,2,9,6.00291124390244,73.29268292682927
3,1,3,2,2,4,9,6.709632804878049,73.23170731707317
3,1,3,2,4,2,9,5.8236650243902455,72.6829268292683
3,1,3,2,4,4,9,6.4799099999999985,72.6219512195122
3,1,3,4,2,2,9,6.0166507439024395,74.7560975609756
3,1,3,4,2,4,9,6.6928395243902425,74.6951219512195
3,1,3,4,4,2,9,6.400116012195122,74.9390243902439
3,1,3,4,4,4,9,7.126497524390244,74.9390243902439
3,1,5,2,2,2,9,8.516521780487805,73.71951219512195
3,1,5,2,2,4,9,9.702079780487805,73.41463414634146
3,1,5,2,4,2,9,8.087188146341463,72.92682926829268
3,1,5,2,4,4,9,9.190971609756097,72.6219512195122
3,1,5,4,2,2,9,8.337240792682927,75.0609756097561
3,1,5,4,2,4,9,9.491179963414636,74.6951219512195
3,1,5,4,4,2,9,8.802937231707316,75.2439024390244
3,1,5,4,4,4,9,10.039416109756099,74.9390243902439
3,1,10,2,2,2,9,14.909992219512194,74.9390243902439
3,1,10,2,2,4,9,17.22980475609756,74.8170731707317
3,1,10,2,4,2,9,13.886454146341466,74.14634146341463
3,1,10,2,4,4,9,16.034930146341466,74.02439024390245
3,1,10,4,2,2,9,14.236830548780487,76.21951219512195
3,1,10,4,2,4,9,16.502846646341464,75.97560975609755
3,1,10,4,4,2,9,14.944654158536586,76.40243902439025
3,1,10,4,4,4,9,17.368764402439027,76.15853658536585
3,3,-1,2,2,0,9,3.355008018292683,70.0
3,3,-1,2,4,0,9,3.6926982621951208,70.36585365853658
3,3,-1,4,2,0,9,3.7453526402439015,72.3780487804878
3,3,-1,4,4,0,9,4.132930048780487,73.04878048780488
3,3,0,2,2,0,9,4.344484847560975,72.2560975609756
3,3,0,2,4,0,9,4.689024603658535,72.74390243902438
3,3,0,4,2,0,9,4.675146152439023,74.51219512195122
3,3,0,4,4,0,9,5.19572751219512,75.36585365853658
3,3,3,2,2,2,9,6.859946603658536,73.29268292682927
3,3,3,2,2,4,9,7.5500935792682915,73.23170731707317
3,3,3,2,4,2,9,7.207719823170732,73.78048780487805
3,3,3,2,4,4,9,7.9322254329268285,73.71951219512195
3,3,3,4,2,2,9,7.074314298780489,75.42682926829268
3,3,3,4,2,4,9,7.754884298780487,75.3048780487805
3,3,3,4,4,2,9,7.951391170731707,76.34146341463415
3,3,3,4,4,4,9,8.779787219512196,76.34146341463415
3,3,5,2,2,2,9,9.127567091463415,73.65853658536585
3,3,5,2,2,4,9,10.250121920731708,73.53658536585365
3,3,5,2,4,2,9,9.523077091463414,73.90243902439025
3,3,5,2,4,4,9,10.716977920731708,73.71951219512195
