k1,k2,k3,t1,t2,t3,loop,cost,accuracy
3,3,5,2,2,4,9,3.049618335365854,67.56097560975608
3,3,5,2,4,2,9,2.9518522439024384,68.10975609756098
3,3,5,2,4,4,9,3.139479512195122,67.98780487804879
3,3,5,4,2,2,9,3.105499731707317,68.84146341463413
3,3,5,4,2,4,9,3.284228804878049,68.78048780487805
3,3,5,4,4,2,9,3.2436833780487806,69.32926829268293
3,3,5,4,4,4,9,3.44320781707317,69.26829268292683
3,3,10,2,2,2,9,3.8210585304878046,67.98780487804879
3,3,10,2,2,4,9,4.172716189024391,67.98780487804879
3,3,10,2,4,2,9,3.899861756097561,68.17073170731707
3,3,10,2,4,4,9,4.282866731707317,68.17073170731707
3,3,10,4,2,2,9,4.0849676341463415,69.20731707317074
3,3,10,4,2,4,9,4.438106268292683,69.20731707317074
3,3,10,4,4,2,9,4.290424597560976,69.45121951219512
3,3,10,4,4,4,9,4.69979093902439,69.45121951219512
3,5,-1,2,2,0,9,2.287873597560975,67.5
3,5,-1,2,4,0,9,2.4270653963414635,67.56097560975608
3,5,-1,4,2,0,9,2.474651176829268,68.78048780487805
3,5,-1,4,4,0,9,2.5936699573170734,68.84146341463415
3,5,0,2,2,0,9,2.3993540365853656,67.8658536585366
3,5,0,2,4,0,9,2.5569469573170736,68.17073170731707
3,5,0,4,2,0,9,2.599954054878049,69.14634146341463
3,5,0,4,4,0,9,2.7459512743902437,69.39024390243902
3,5,3,2,2,2,9,2.6798508170731705,67.8658536585366
3,5,3,2,2,4,9,2.760132036585366,67.92682926829269
3,5,3,2,4,2,9,2.874381737804878,68.17073170731707
3,5,3,2,4,4,9,2.969065445121951,68.10975609756098
3,5,3,4,2,2,9,2.89269356707317,69.20731707317074
3,5,3,4,2,4,9,2.9788369817073166,69.20731707317074
3,5,3,4,4,2,9,3.090265762195122,69.39024390243902
3,5,3,4,4,4,9,3.1915027865853656,69.39024390243902
3,5,5,2,2,2,9,2.905131890243902,67.92682926829269
3,5,5,2,2,4,9,3.042134475609756,67.92682926829269
3,5,5,2,4,2,9,3.148757152439024,68.17073170731707
3,5,5,2,4,4,9,3.3097021768292683,68.04878048780488
3,5,5,4,2,2,9,3.1364004451219505,69.20731707317074
3,5,5,4,2,4,9,3.2820543963414632,69.20731707317074
3,5,5,4,4,2,9,3.391311079268292,69.39024390243902
3,5,5,4,4,4,9,3.5633387378048784,69.32926829268293
3,5,10,2,2,2,9,3.5224765731707315,68.17073170731707
3,5,10,2,2,4,9,3.808489987804878,68.17073170731707
3,5,10,2,4,2,9,3.8692394451219516,68.35365853658537
3,5,10,2,4,4,9,4.201693786585365,68.35365853658537
3,5,10,4,2,2,9,3.81616825,69.45121951219512
3,5,10,4,2,4,9,4.121347957317073,69.45121951219512
3,5,10,4,4,2,9,4.203873030487804,69.57317073170731
3,5,10,4,4,4,9,4.559776152439025,69.57317073170731
3,10,-1,2,2,0,9,3.1166906707317072,68.04878048780488
3,10,-1,2,4,0,9,3.3924345426829263,68.23170731707317
3,10,-1,4,2,0,9,3.2037912378048783,69.39024390243902
3,10,-1,4,4,0,9,3.434586786585365,69.39024390243902
3,10,0,2,2,0,9,3.2296520853658532,68.41463414634147
3,10,0,2,4,0,9,3.4690997134146335,68.65853658536585
3,10,0,4,2,0,9,3.339226457317073,69.7560975609756
3,10,0,4,4,0,9,3.522112445121951,69.8170731707317
3,10,3,2,2,2,9,3.4944875487804876,68.35365853658536
3,10,3,2,2,4,9,3.58632037804878,68.41463414634147
3,10,3,2,4,2,9,3.683458591463415,68.65853658536585
3,10,3,2,4,4,9,3.7636410792682926,68.71951219512195
3,10,3,4,2,2,9,3.631435286585366,69.7560975609756
3,10,3,4,2,4,9,3.732536554878049,69.7560975609756
3,10,3,4,4,2,9,3.73902600609756,69.8780487804878
3,10,3,4,4,4,9,3.821417615853658,69.8780487804878
3,10,5,2,2,2,9,3.7214223780487807,68.47560975609757
3,10,5,2,2,4,9,3.8711490121951218,68.41463414634147
3,10,5,2,4,2,9,3.857102981707317,68.71951219512195
3,10,5,2,4,4,9,3.984763079268292,68.71951219512195
3,10,5,4,2,2,9,3.887458945121951,69.8170731707317
3,10,5,4,2,4,9,4.052365579268292,69.7560975609756
3,10,5,4,4,2,9,3.923098932926829,69.8780487804878
3,10,5,4,4,4,9,4.0528694207317075,69.8780487804878
3,10,10,2,2,2,9,4.345567207317073,68.59756097560975
3,10,10,2,2,4,9,4.637455158536585,68.59756097560975
3,10,10,2,4,2,9,4.312194445121951,68.90243902439025
3,10,10,2,4,4,9,4.57145156707317,68.90243902439025
3,10,10,4,2,2,9,4.605250798780488,69.93902439024392
3,10,10,4,2,4,9,4.929053774390244,69.93902439024392
3,10,10,4,4,2,9,4.422743079268292,70.0
3,10,10,4,4,4,9,4.687677274390244,70.0
5,-1,-1,2,0,0,9,2.463045158536586,67.7439024390244
5,-1,-1,4,0,0,9,2.9219098475609755,70.60975609756098
5,-1,0,2,0,0,9,2.8170600365853664,69.6341463414634
5,-1,0,4,0,0,9,3.284489701219512,72.07317073170731
5,-1,3,2,0,2,9,3.6514046707317074,69.7560975609756
5,-1,3,2,0,4,9,3.8626535,69.8170731707317
5,-1,3,4,0,2,9,4.131644774390244,72.4390243902439
5,-1,3,4,0,4,9,4.346015993902439,72.3170731707317
5,-1,5,2,0,2,9,4.404270963414634,69.8780487804878
5,-1,5,2,0,4,9,4.756977646341464,69.8170731707317
5,-1,5,4,0,2,9,4.909687652439024,72.4390243902439
5,-1,5,4,0,4,9,5.268688481707318,72.2560975609756
5,-1,10,2,0,2,9,6.360232475609756,70.36585365853658
5,-1,10,2,0,4,9,7.061067158536585,70.36585365853658
5,-1,10,4,0,2,9,6.907462042682928,72.92682926829268
5,-1,10,4,0,4,9,7.621748920731708,72.86585365853658
5,0,-1,2,0,0,9,2.583681835365854,68.96341463414635
5,0,-1,4,0,0,9,3.0447523780487797,71.28048780487805
5,1,0,2,2,0,9,2.81048456097561,69.14634146341463
5,1,0,2,4,0,9,2.796654018292683,69.14634146341463
5,1,0,4,2,0,9,3.276500024390243,71.46341463414633
5,1,0,4,4,0,9,3.290596975609755,71.46341463414633
5,1,3,2,2,2,9,3.295676853658537,69.02439024390243
5,1,3,2,2,4,9,3.410551195121952,69.08536585365853
5,1,3,2,4,2,9,3.195912701219512,68.96341463414635
5,1,3,2,4,4,9,3.3002227500000005,69.02439024390243
5,1,3,4,2,2,9,3.7741571951219512,71.46341463414633
5,1,3,4,2,4,9,3.8942889999999997,71.40243902439025
5,1,3,4,4,2,9,3.749711756097561,71.40243902439025
5,1,3,4,4,4,9,3.8651414634146337,71.34146341463415
5,1,5,2,2,2,9,3.729417585365854,69.08536585365853
5,1,5,2,2,4,9,3.9271895365853666,69.02439024390243
5,1,5,2,4,2,9,3.5501373841463413,69.02439024390243
5,1,5,2,4,4,9,3.727866798780488,68.96341463414635
5,1,5,4,2,2,9,4.228619243902439,71.46341463414633
5,1,5,4,2,4,9,4.43315431707317,71.34146341463415
5,1,5,4,4,2,9,4.171863853658536,71.40243902439025
5,1,5,4,4,4,9,4.368586780487805,71.28048780487805
5,1,10,2,2,2,9,4.90162212195122,69.45121951219512
5,1,10,2,2,4,9,5.294216414634146,69.45121951219512
5,1,10,2,4,2,9,4.51310475,69.14634146341463
5,1,10,2,4,4,9,4.865243725609756,69.14634146341463
5,1,10,4,2,2,9,5.428999341463414,71.76829268292683
5,1,10,4,2,4,9,5.836168902439024,71.76829268292683
5,1,10,4,4,2,9,5.283237317073171,71.46341463414633
5,1,10,4,4,4,9,5.674782585365854,71.46341463414633
5,3,-1,2,2,0,9,2.819744670731708,69.20731707317074
5,3,-1,2,4,0,9,2.878698542682927,69.32926829268293
5,3,-1,4,2,0,9,3.284561920731707,71.70731707317073
5,3,-1,4,4,0,9,3.3449268902439027,71.82926829268293
5,3,0,2,2,0,9,2.9719642804878057,69.32926829268293
5,3,0,2,4,0,9,3.022056981707317,69.8170731707317
5,3,0,4,2,0,9,3.44992518902439,71.82926829268293
5,3,0,4,4,0,9,3.52090381707317,72.3170731707317
5,3,3,2,2,2,9,3.3255718902439027,69.32926829268293
5,3,3,2,2,4,9,3.4211935487804883,69.32926829268293
5,3,3,2,4,2,9,3.3685929329268296,69.8780487804878
5,3,3,2,4,4,9,3.465387030487805,69.8780487804878
5,3,3,4,2,2,9,3.8199592865853655,71.89024390243902
5,3,3,4,2,4,9,3.9206903109756093,71.82926829268293
5,3,3,4,4,2,9,3.9211868414634146,72.4390243902439
5,3,3,4,4,4,9,4.031433134146341,72.3780487804878
5,3,5,2,2,2,9,3.6235688658536587,69.45121951219512
5,3,5,2,2,4,9,3.7840078902439025,69.32926829268293
5,3,5,2,4,2,9,3.660036591463415,69.93902439024392
5,3,5,2,4,4,9,3.8249802500000003,69.8170731707317
5,3,5,4,2,2,9,4.144885335365854,71.95121951219512
5,3,5,4,2,4,9,4.316369969512196,71.82926829268293
5,3,5,4,4,2,9,4.271610353658537,72.4390243902439
5,3,5,4,4,4,9,4.461409719512195,72.3170731707317
5,3,10,2,2,2,9,4.458172670731707,69.6341463414634
5,3,10,2,2,4,9,4.771102817073171,69.6341463414634
5,3,10,2,4,2,9,4.476769957317074,69.93902439024392
5,3,10,2,4,4,9,4.813334006097561,69.93902439024392
5,3,10,4,2,2,9,5.028632847560976,72.07317073170731
5,3,10,4,2,4,9,5.363629530487804,72.07317073170731
5,3,10,4,4,2,9,5.23408406097561,72.4390243902439
5,3,10,4,4,4,9,5.621630695121951,72.4390243902439
5,5,-1,2,2,0,9,3.067473390243903,69.39024390243902
5,5,-1,2,4,0,9,3.167559945121952,69.51219512195121
5,5,-1,4,2,0,9,3.5333124695121945,71.89024390243902
5,5,-1,4,4,0,9,3.6366307621951215,71.95121951219512
5,5,0,2,2,0,9,3.1753748048780492,69.69512195121952
5,5,0,2,4,0,9,3.2865069695121956,70.0609756097561
5,5,0,4,2,0,9,3.649470323170731,72.1951219512195
5,5,0,4,4,0,9,3.7867646646341457,72.5
5,5,3,2,2,2,9,3.444282951219513,69.69512195121952
5,5,3,2,2,4,9,3.5242556341463414,69.7560975609756
5,5,3,2,4,2,9,3.5723969695121958,70.0609756097561
5,5,3,2,4,4,9,3.66130487195122,70.0
5,5,3,4,2,2,9,3.932386030487805,72.2560975609756
5,5,3,4,2,4,9,4.015604518292682,72.2560975609756
5,5,3,4,4,2,9,4.141223835365854,72.5
5,5,3,4,4,4,9,4.244904469512195,72.4390243902439
5,5,5,2,2,2,9,3.6518787073170738,69.7560975609756
5,5,5,2,2,4,9,3.786314268292684,69.7560975609756
5,5,5,2,4,2,9,3.807896774390244,70.0609756097561
5,5,5,2,4,4,9,3.956673115853659,69.93902439024392
